,US10
1985-06-07,38.74108607788258
1985-06-10,40.0921817904875
1985-06-11,42.91817560475026
1985-06-12,41.10043505877734
1985-06-13,39.63210865644695
1985-06-14,45.60360183810219
1985-06-17,45.43979778603433
1985-06-18,48.05771414618296
1985-06-19,43.22272378086662
1985-06-20,40.326940519163415
1985-06-21,34.94830452880442
1985-06-24,32.312194069980734
1985-06-25,31.604900683715552
1985-06-26,31.290161478338895
1985-06-27,32.814311259142606
1985-06-28,33.49913505157256
1985-07-01,34.130917240282585
1985-07-02,33.585808615618774
1985-07-03,33.41668925736179
1985-07-04,33.41668925736179
1985-07-05,37.96953377826926
1985-07-08,36.21975150850454
1985-07-09,36.65395196643788
1985-07-10,35.637588198687496
1985-07-11,32.034714762159865
1985-07-12,32.30020152571675
1985-07-15,32.29804631238762
1985-07-16,33.58795226393339
1985-07-17,34.67335437607784
1985-07-18,30.292050986551345
1985-07-19,30.274999999678887
1985-07-22,28.64227903708507
1985-07-23,28.55936368515335
1985-07-24,28.13732360327461
1985-07-25,28.003080052786512
1985-07-26,27.680970932671343
1985-07-29,27.20994026123531
1985-07-30,27.287155918641147
1985-07-31,27.557641124968256
1985-08-01,27.81275640721819
1985-08-02,27.336812000247267
1985-08-05,27.69284976144437
1985-08-06,27.54919530546274
1985-08-07,28.19491310669664
1985-08-08,28.949944784871295
1985-08-09,29.179051598113226
1985-08-12,29.297649912913883
1985-08-13,27.850922493697517
1985-08-14,29.32120810237504
1985-08-15,29.5071073390222
1985-08-16,31.147353589688652
1985-08-19,31.890681628208473
1985-08-20,32.341481070484626
1985-08-21,33.972688209932535
1985-08-22,34.416111861260035
1985-08-23,33.73747885177243
1985-08-26,32.65704911591612
1985-08-27,35.57550419646627
1985-08-28,34.27058996857528
1985-08-29,35.56294439702281
1985-08-30,30.712164132693907
1985-09-02,30.693053447650477
1985-09-03,31.750850348992387
1985-09-04,33.72696634935208
1985-09-05,31.240480568793828
1985-09-06,25.494366070958073
1985-09-09,25.45301977416856
1985-09-10,25.650680674101366
1985-09-11,25.532883160969398
1985-09-12,25.415196083005974
1985-09-13,26.15984880974882
1985-09-16,26.435823479020137
1985-09-17,25.990909962607024
1985-09-18,25.813735245472103
1985-09-19,25.99066081066106
1985-09-20,26.699358277721032
1985-09-23,26.336845392692652
1985-09-24,27.189619099093342
1985-09-25,27.82318803104904
1985-09-26,28.731528946966666
1985-09-27,27.14200967445166
1985-09-30,27.54727483028896
1985-10-01,28.224869727824874
1985-10-02,26.726241562880926
1985-10-03,27.399474721183736
1985-10-04,26.31657918605368
1985-10-07,24.70198653321598
1985-10-08,25.31147903897486
1985-10-09,24.919880666978056
1985-10-10,25.601031209473746
1985-10-11,25.88363352969507
1985-10-14,26.825752552365433
1985-10-15,27.209945600376283
1985-10-16,28.553377435128535
1985-10-17,29.728170291242463
1985-10-18,30.603548626656043
1985-10-21,30.378869575350276
1985-10-22,33.21046231806177
1985-10-23,32.947978831671
1985-10-24,32.393238905642875
1985-10-25,29.82398261313024
1985-10-28,26.46272720991789
1985-10-29,36.37735378445264
1985-10-30,39.58619740070566
1985-10-31,40.20766814321808
1985-11-01,40.19431429910097
1985-11-04,40.936802586590225
1985-11-05,43.83691235692895
1985-11-06,44.11783271414078
1985-11-07,45.554486799546744
1985-11-08,49.755085770683685
1985-11-11,48.500886927354216
1985-11-12,55.64979627832896
1985-11-13,52.342238107414474
1985-11-14,50.399874571544935
1985-11-15,46.51075998002923
1985-11-18,58.03016848345901
1985-11-19,58.007742561298706
1985-11-20,57.716415785951305
1985-11-21,59.46115363558337
1985-11-22,55.93307561139611
1985-11-25,55.93307561139611
1985-11-26,56.508078827713135
1985-11-27,59.6822583014377
1985-11-28,59.67724811566395
1985-11-29,62.11232614942783
1985-12-02,55.31374047153621
1985-12-03,56.485776510887334
1985-12-04,60.31967803540405
1985-12-05,60.60023747196599
1985-12-06,59.75457331458105
1985-12-09,70.28339816209517
1985-12-10,75.74310961566736
1985-12-11,84.82133962175169
1985-12-12,80.52969492273418
1985-12-13,82.32370876602883
1985-12-16,85.94739247775367
1985-12-17,93.0308259599531
1985-12-18,89.19433829399905
1985-12-19,89.50769141679847
1985-12-20,93.90190101152547
1985-12-23,91.6538508466731
1985-12-24,91.9712775371379
1985-12-25,91.9712775371379
1985-12-26,93.8789921076632
1985-12-27,97.41122499512467
1985-12-30,95.11933813101501
1985-12-31,96.104029861215
1986-01-01,96.10091452554074
1986-01-02,93.69867832260287
1986-01-03,93.69867832260287
1986-01-06,92.67870716374544
1986-01-07,101.94534873640184
1986-01-08,88.27617294380663
1986-01-09,81.1936701631453
1986-01-10,77.92533254164363
1986-01-13,71.10202557850852
1986-01-14,74.06222121236803
1986-01-15,75.80284342449171
1986-01-16,76.15444911134068
1986-01-17,77.02362406195076
1986-01-20,76.79069001397085
1986-01-21,77.44787843720935
1986-01-22,76.0003110899163
1986-01-23,77.54031381195307
1986-01-24,77.69276570508362
1986-01-27,81.55187668633668
1986-01-28,84.70599981868712
1986-01-29,82.46589492666601
1986-01-30,82.23211049879123
1986-01-31,83.63301984825068
