,cum_pnl_usd
2022-02-18,113429.24563285793
2022-02-21,113429.24563285793
2022-02-22,113484.24563285793
2022-02-23,114694.24563285793
2022-02-24,114045.24563285797
2022-02-25,112825.96563285797
2022-02-28,118023.46563285797
2022-03-01,121523.46563285797
2022-03-02,126773.46563285797
2022-03-03,132023.465632858
2022-03-04,131789.465632858
2022-03-07,131229.465632858
2022-03-08,136373.46563285802
2022-03-09,130669.465632858
2022-03-10,131069.465632858
2022-03-11,132453.565632858
2022-03-14,131441.065632858
2022-03-15,131666.065632858
2022-03-16,128366.065632858
2022-03-17,130578.565632858
2022-03-18,130345.702332858
2022-03-21,130345.702332858
2022-03-22,130345.702332858
2022-03-23,130345.702332858
2022-03-24,130345.702332858
2022-03-25,130451.355692858
2022-03-28,132743.855692858
2022-03-29,135148.855692858
2022-03-30,133986.355692858
2022-03-31,132098.855692858
2022-04-01,131919.06298285798
2022-04-04,131919.06298285798
2022-04-05,131919.06298285798
2022-04-06,131919.06298285798
2022-04-07,131919.06298285798
2022-04-08,132854.63854535806
2022-04-11,132768.43054535805
2022-04-12,128285.61454535801
2022-04-13,128544.23854535806
2022-04-14,129514.07854535806
2022-04-15,129236.68974535806
2022-04-18,130600.68974535808
2022-04-19,125221.68974535803
2022-04-20,124561.68974535808
2022-04-21,124550.68974535809
2022-04-22,121715.88974535809
2022-04-25,120315.88974535809
2022-04-26,120140.88974535809
2022-04-27,122465.88974535809
2022-04-28,121490.88974535809
2022-04-29,120627.88974535809
2022-05-02,118827.88974535809
2022-05-03,116627.88974535809
2022-05-04,116577.88974535809
2022-05-05,117227.88974535809
2022-05-06,116465.08974535813
2022-05-09,110239.0897453581
2022-05-10,109535.0897453581
2022-05-11,113495.08974535811
2022-05-12,112560.0897453581
2022-05-13,113428.1897453581
2022-05-16,118153.1897453581
2022-05-17,120410.6897453581
2022-05-18,116963.1897453581
2022-05-19,114985.6897453581
2022-05-20,115294.5897453581
2022-05-23,113472.0897453581
2022-05-24,113967.0897453581
2022-05-25,112819.5897453581
2022-05-26,116982.0897453581
2022-05-27,116746.9239953581
2022-05-30,116746.9239953581
2022-05-31,116746.9239953581
2022-06-01,116746.9239953581
2022-06-02,116746.9239953581
2022-06-03,116527.5171091081
2022-06-06,116527.5171091081
2022-06-07,116527.5171091081
2022-06-08,116527.5171091081
2022-06-09,116527.5171091081
2022-06-10,116083.7668683581
2022-06-13,113263.7668683581
2022-06-14,112383.7668683581
2022-06-15,112223.7668683581
2022-06-16,113703.7668683581
2022-06-17,112173.3668683581
2022-06-20,112173.3668683581
2022-06-21,107653.3668683581
2022-06-22,106253.3668683581
2022-06-23,100733.3668683581
2022-06-24,100682.0183058581
2022-06-27,100682.0183058581
2022-06-28,100682.0183058581
2022-06-29,100682.0183058581
2022-06-30,100682.0183058581
2022-07-01,100679.4044933581
2022-07-04,100679.4044933581
2022-07-05,100679.4044933581
2022-07-06,100679.4044933581
2022-07-07,100679.4044933581
2022-07-08,102193.9952433581
2022-07-11,99596.4952433581
2022-07-12,98381.4952433581
2022-07-13,97911.4952433581
2022-07-14,98658.9952433581
2022-07-15,100136.59524335807
2022-07-18,100296.59524335804
2022-07-19,96856.59524335808
2022-07-20,94896.59524335805
2022-07-21,92576.59524335807
2022-07-22,92405.40284335807
2022-07-25,92405.40284335807
2022-07-26,92405.40284335807
2022-07-27,92405.40284335807
2022-07-28,92405.40284335807
2022-07-29,93152.90324335809
2022-08-01,92032.90324335809
2022-08-02,89792.90324335807
2022-08-03,90552.90324335809
2022-08-04,90232.90324335809
2022-08-05,90583.02324335808
2022-08-08,90556.02324335808
2022-08-09,88678.02324335808
2022-08-10,92581.02324335808
2022-08-11,92164.02324335808
2022-08-12,92746.3432433581
2022-08-15,90744.34324335807
2022-08-16,90920.3432433581
2022-08-17,90722.34324335807
2022-08-18,90854.34324335809
2022-08-19,90205.43369335808
2022-08-22,90554.74244335807
2022-08-23,94117.69169335807
2022-08-24,93034.83456835807
2022-08-25,93698.52119335806
2022-08-26,92822.01181835806
2022-08-29,93979.00419335807
2022-08-30,89854.81244335807
2022-08-31,86652.37456835806
2022-09-01,84948.30769335807
2022-09-02,84496.55519335807
2022-09-05,84496.55519335807
2022-09-06,84496.55519335807
2022-09-07,84496.55519335807
2022-09-08,84496.55519335807
2022-09-09,87352.70428710806
2022-09-12,90932.97459960807
2022-09-13,89710.35428710807
2022-09-14,90270.47772460808
2022-09-15,92020.05272460806
2022-09-16,90541.33154085807
2022-09-19,90822.49004085807
2022-09-20,89349.36629085806
2022-09-21,88844.13604085807
2022-09-22,89881.56929085807
2022-09-23,90603.71937585807
2022-09-26,86793.71937585807
2022-09-27,89913.71937585805
2022-09-28,91833.71937585807
2022-09-29,93543.71937585807
2022-09-30,91243.80624585801
2022-10-03,90757.64612085804
2022-10-04,87993.16599585806
2022-10-05,90132.26312085803
2022-10-06,89322.85974585803
2022-10-07,91702.40037085801
2022-10-10,91433.60037085804
2022-10-11,91971.20037085802
2022-10-12,92060.800370858
2022-10-13,92150.40037085803
2022-10-14,90511.50037085803
2022-10-17,89276.50037085803
2022-10-18,88754.00037085803
2022-10-19,88279.00037085803
2022-10-20,89324.00037085803
2022-10-21,90849.40037085806
2022-10-24,93749.40037085803
2022-10-25,93199.40037085801
2022-10-26,93849.40037085804
2022-10-27,93499.40037085801
2022-10-28,94574.65695835801
2022-10-31,95114.913458358
2022-11-01,96315.98708335799
2022-11-02,96360.504458358
2022-11-03,94762.03695835799
2022-11-04,94343.41549585799
2022-11-07,94343.41549585799
2022-11-08,94343.41549585799
2022-11-09,94343.41549585799
2022-11-10,94343.41549585799
2022-11-11,90907.24059585799
2022-11-14,91650.90659585799
2022-11-15,92644.63559585798
2022-11-16,92977.33359585798
2022-11-17,92144.71359585799
2022-11-18,92656.86529585798
2022-11-21,91776.86529585804
2022-11-22,90656.86529585802
2022-11-23,87536.86529585798
2022-11-24,87536.86529585798
2022-11-25,87269.92042085799
2022-11-28,85031.95042085799
2022-11-29,83212.81917085798
2022-11-30,85026.38792085799
2022-12-01,88420.050420858
2022-12-02,91736.036045858
2022-12-05,88548.536045858
2022-12-06,89548.536045858
2022-12-07,92923.536045858
2022-12-08,90611.036045858
2022-12-09,88066.036045858
2022-12-12,87996.036045858
2022-12-13,89536.036045858
2022-12-14,90516.036045858
2022-12-15,88836.036045858
2022-12-16,89195.286045858
2022-12-19,87320.286045858
2022-12-20,85398.411045858
2022-12-21,85820.286045858
2022-12-22,85351.536045858
2022-12-23,84941.840045858
2022-12-26,84941.840045858
2022-12-27,84941.840045858
2022-12-28,84941.840045858
2022-12-29,84941.840045858
2022-12-30,83537.58404585805
2023-01-02,83537.58404585805
2023-01-03,81317.58404585802
2023-01-04,82637.58404585805
2023-01-05,82277.58404585804
2023-01-06,81949.10084585803
2023-01-09,81949.10084585803
2023-01-10,81949.10084585803
2023-01-11,81949.10084585803
2023-01-12,81949.10084585803
2023-01-13,83062.89604585803
2023-01-16,83062.89604585803
2023-01-17,81242.89604585803
2023-01-18,80514.89604585798
2023-01-19,84378.89604585797
2023-01-20,84547.01604585799
2023-01-23,85093.01604585796
2023-01-24,85951.01604585795
2023-01-25,87069.01604585793
2023-01-26,84820.01604585796
2023-01-27,87451.77604585797
2023-01-30,89512.57604585795
2023-01-31,94709.37604585796
2023-02-01,91394.17604585795
2023-02-02,94082.17604585795
2023-02-03,94523.74594585794
2023-02-06,93297.48844585793
2023-02-07,93896.96719585794
2023-02-08,93977.59594585795
2023-02-09,95441.65819585795
2023-02-10,95371.35377085795
2023-02-13,96121.99877085796
2023-02-14,96588.22327085795
2023-02-15,96820.54347085796
2023-02-16,97000.30347085795
2023-02-17,97586.57847085794
2023-02-20,97586.57847085794
2023-02-21,98386.57847085794
2023-02-22,97436.57847085794
2023-02-23,97436.57847085794
2023-02-24,92441.5784708579
2023-02-27,95761.57847085794
2023-02-28,93361.57847085794
2023-03-01,98921.57847085792
2023-03-02,97441.5784708579
2023-03-03,97342.9593458579
2023-03-06,97616.42939585791
2023-03-07,96898.83419585791
2023-03-08,97378.19944585791
2023-03-09,97053.24404585791
2023-03-10,97053.24404585791
2023-03-13,94833.1996458579
2023-03-14,96226.2745458579
2023-03-15,93302.72559585789
2023-03-16,94334.20289585789
2023-03-17,93345.7511458579
2023-03-20,93858.2511458579
2023-03-21,95605.7511458579
2023-03-22,93838.2511458579
2023-03-23,95565.7511458579
2023-03-24,94520.43114585789
2023-03-27,92378.43114585787
2023-03-28,93944.43114585789
2023-03-29,93116.43114585786
2023-03-30,94439.43114585789
2023-03-31,96426.51114585788
2023-04-03,97896.51114585789
2023-04-04,100066.51114585786
2023-04-05,105806.51114585786
2023-04-06,110986.51114585789
2023-04-07,110888.51114585789
2023-04-10,110272.51114585789
2023-04-11,113240.51114585789
2023-04-12,111168.51114585789
2023-04-13,111000.51114585789
2023-04-14,109828.36364585781
2023-04-17,111628.2923958578
2023-04-18,110667.86114585781
2023-04-19,108972.3311458578
2023-04-20,108643.35114585773
2023-04-21,105710.72064585773
2023-04-24,109485.72064585773
2023-04-25,113085.72064585773
2023-04-26,111260.72064585774
2023-04-27,116610.72064585774
2023-04-28,116583.12064585774
2023-05-01,112775.12064585774
2023-05-02,110848.72064585774
2023-05-03,110983.12064585775
2023-05-04,112864.72064585776
2023-05-05,114317.64064585775
2023-05-08,114702.64064585775
2023-05-09,116220.64064585777
2023-05-10,115648.64064585778
2023-05-11,113822.64064585774
2023-05-12,112216.26092585768
2023-05-15,110973.03392585774
2023-05-16,109440.75842585789
2023-05-17,110190.0384258579
2023-05-18,105467.47592585789
2023-05-19,104660.21880585789
2023-05-22,105703.21880585789
2023-05-23,103144.71880585789
2023-05-24,104667.21880585789
2023-05-25,106630.71880585789
2023-05-26,109618.2388058579
2023-05-29,109618.2388058579
2023-05-30,110137.2388058579
2023-05-31,108688.2388058579
2023-06-01,111217.2388058579
2023-06-02,110495.5588058579
2023-06-05,110945.5588058579
2023-06-06,113615.5588058579
2023-06-07,110855.55880585792
2023-06-08,109715.5588058579
2023-06-09,109407.97960585791
2023-06-12,109407.97960585791
2023-06-13,109407.97960585791
2023-06-14,109407.97960585791
2023-06-15,109407.97960585791
2023-06-16,109327.0420058579
2023-06-19,109327.0420058579
2023-06-20,109327.0420058579
2023-06-21,109327.0420058579
2023-06-22,109327.0420058579
2023-06-23,110374.9780058579
2023-06-26,112124.9780058579
2023-06-27,110624.9780058579
2023-06-28,109824.9780058579
2023-06-29,108424.9780058579
2023-06-30,111888.57800585791
2023-07-03,111488.57800585791
2023-07-04,111488.57800585791
2023-07-05,108048.5780058579
2023-07-06,107808.57800585788
2023-07-07,107688.33130585788
2023-07-10,107532.19530585788
2023-07-11,106261.30655585788
2023-07-12,104184.94280585788
2023-07-13,104183.36955585788
2023-07-14,102692.52411585787
2023-07-17,104300.52411585787
2023-07-18,105755.52411585787
2023-07-19,105665.52411585787
2023-07-20,101543.52411585787
2023-07-21,105530.64411585787
2023-07-24,104840.64411585785
2023-07-25,103070.64411585785
2023-07-26,100940.64411585785
2023-07-27,101000.64411585787
2023-07-28,100397.03076585787
2023-07-31,99974.17126585783
2023-08-01,98511.65776585788
2023-08-02,98396.32051585786
2023-08-03,97898.68001585786
2023-08-04,96086.64226585784
2023-08-07,96746.59226585786
2023-08-08,99379.00226585784
2023-08-09,96968.46226585787
2023-08-10,95211.97226585787
2023-08-11,95082.17136585788
2023-08-14,93971.29061585787
2023-08-15,93169.69961585788
2023-08-16,93283.93436585787
2023-08-17,93969.29386585788
2023-08-18,93037.11286585788
2023-08-21,93228.18286585789
2023-08-22,93101.79286585789
2023-08-23,93165.3628658579
2023-08-24,94568.0828658579
2023-08-25,94740.9668658579
2023-08-28,95228.4668658579
2023-08-29,97140.9668658579
2023-08-30,94853.4668658579
2023-08-31,93353.4668658579
2023-09-01,92190.10086585791
2023-09-04,91619.99836585791
2023-09-05,94898.44336585792
2023-09-06,96159.64336585792
2023-09-07,95720.56336585792
2023-09-08,93303.05936585793
2023-09-11,93571.85936585792
2023-09-12,95408.65936585792
2023-09-13,94243.8593658579
2023-09-14,96080.65936585791
2023-09-15,95699.3465658579
2023-09-18,94676.2685658579
2023-09-19,96851.66056585789
2023-09-20,96509.90856585791
2023-09-21,95399.7605658579
2023-09-22,95319.2645658579
2023-09-25,95643.26456585788
2023-09-26,99243.26456585788
2023-09-27,98343.26456585788
2023-09-28,96543.26456585788
2023-09-29,95086.63256585789
2023-10-02,92674.78456585789
2023-10-03,91441.5705658579
2023-10-04,88637.15456585788
2023-10-05,88342.59456585789
2023-10-06,88320.73506585819
2023-10-09,93850.4100658581
2023-10-10,91633.86006585787
2023-10-11,90048.89256585795
2023-10-12,86390.33256585812
2023-10-13,83741.15811585811
2023-10-16,83551.21311585809
2023-10-17,83835.4556158581
2023-10-18,82839.30411585809
2023-10-19,81362.83611585811
2023-10-20,81721.37459085812
2023-10-23,81391.37459085812
2023-10-24,84331.37459085812
2023-10-25,82381.37459085812
2023-10-26,81931.37459085812
2023-10-27,82691.17059085812
2023-10-30,82145.25059085812
2023-10-31,82023.54059085812
2023-11-01,80140.19059085811
2023-11-02,82629.8105908581
2023-11-03,84900.97859085811
2023-11-06,85740.97859085811
2023-11-07,83580.97859085811
2023-11-08,85260.97859085811
2023-11-09,87600.97859085811
2023-11-10,89127.7385908581
2023-11-13,90779.5685908581
2023-11-14,86123.33859085811
2023-11-15,87227.83859085811
2023-11-16,89908.46359085811
2023-11-17,88192.72221085813
2023-11-20,88321.47171085811
2023-11-21,89075.64021085812
2023-11-22,89303.55651085815
2023-11-23,87309.86136085815
2023-11-24,87942.97788885815
2023-11-27,88602.3618888582
2023-11-28,88000.0651388582
2023-11-29,87879.65198885821
2023-11-30,88666.30956385819
2023-12-01,90593.06017385819
2023-12-04,89921.56017385819
2023-12-05,89318.06017385819
2023-12-06,88842.06017385819
2023-12-07,89063.06017385819
2023-12-08,88859.16127385819
2023-12-11,88993.72002385845
2023-12-12,89532.63002385834
2023-12-13,90475.95002385824
2023-12-14,93882.99689885824
2023-12-15,94622.75099885825
2023-12-18,94622.75099885825
2023-12-19,96490.25099885825
2023-12-20,93197.75099885825
2023-12-21,94990.25099885825
2023-12-22,95793.7867488584
2023-12-25,95793.7867488584
2023-12-26,95793.7867488584
2023-12-27,96787.71974885855
2023-12-28,97162.8189363582
2023-12-29,95543.33418635826
2024-01-01,95543.33418635826
2024-01-02,94783.96818635824
2024-01-03,96258.3841863583
2024-01-04,93179.13149885829
2024-01-05,93044.4327738583
2024-01-08,93520.42627385828
2024-01-09,94702.39889885829
2024-01-10,95260.8641988583
2024-01-11,93523.89907385828
2024-01-12,93649.49999885829
2024-01-15,93649.49999885829
2024-01-16,91211.99999885829
2024-01-17,86711.99999885829
2024-01-18,87024.49999885829
2024-01-19,89212.49999885829
2024-01-22,89332.49999885829
2024-01-23,90652.49999885829
2024-01-24,94192.4999988583
2024-01-25,92602.49999885829
2024-01-26,92969.02732385827
2024-01-29,92319.34182385828
2024-01-30,93726.73832385823
2024-01-31,92699.34907385826
2024-02-01,92212.54107385824
2024-02-02,93970.43516385824
2024-02-05,101980.42276385825
2024-02-06,104786.94816385825
2024-02-07,109877.41516385826
2024-02-08,122201.58256385826
2024-02-09,123179.23680135827
2024-02-12,123313.99155135827
2024-02-13,117254.84405135826
2024-02-14,119598.47555135828
2024-02-15,119893.59505135825
2024-02-16,118351.52930135826
2024-02-19,118351.52930135826
2024-02-20,114016.52930135826
2024-02-21,115981.52930135824
2024-02-22,117136.52930135826
2024-02-23,117390.87998135824
2024-02-26,116914.58898135823
2024-02-27,118258.44518135824
2024-02-28,119538.65008135824
2024-02-29,119474.30598135825
2024-03-01,118630.05043535825
2024-03-04,118086.29575535825
2024-03-05,117539.59459535826
2024-03-06,117982.17463535826
2024-03-07,121864.37155535826
2024-03-08,122935.17225095826
2024-03-11,123286.17225095823
2024-03-12,120010.17225095826
2024-03-13,122038.17225095825
2024-03-14,120257.17225095822
2024-03-15,121197.7322509582
2024-03-18,121477.73225095819
2024-03-19,119097.73225095819
2024-03-20,119937.73225095819
2024-03-21,118817.7322509582
2024-03-22,121468.2652589582
2024-03-25,120583.0897589582
2024-03-26,121165.8883589582
2024-03-27,120839.15175895819
2024-03-28,122529.90355895819
2024-03-29,122495.60338895819
2024-04-01,122495.60338895819
2024-04-02,122495.60338895819
2024-04-03,122495.60338895819
2024-04-04,122495.60338895819
2024-04-05,122495.60338895819
2024-04-08,122495.60338895819
2024-04-09,122495.60338895819
2024-04-10,122495.60338895819
2024-04-11,122495.60338895819
2024-04-12,122495.60338895819
2024-04-15,122495.60338895819
2024-04-16,122495.60338895819
2024-04-17,122495.60338895819
2024-04-18,122495.60338895819
2024-04-19,122495.60338895819
2024-04-22,122495.60338895819
2024-04-23,122495.60338895819
2024-04-24,122495.60338895819
2024-04-25,122495.60338895819
2024-04-26,122495.60338895819
2024-04-29,122495.60338895819
2024-04-30,122495.60338895819
2024-05-01,122495.60338895819
2024-05-02,122495.60338895819
2024-05-03,122495.60338895819
2024-05-06,122495.60338895819
2024-05-07,122495.60338895819
2024-05-08,122495.60338895819
2024-05-09,122495.60338895819
2024-05-10,122495.60338895819
2024-05-13,122495.60338895819
2024-05-14,122495.60338895819
2024-05-15,122495.60338895819
2024-05-16,122495.60338895819
2024-05-17,122495.60338895819
2024-05-20,122495.60338895819
2024-05-21,122495.60338895819
2024-05-22,122495.60338895819
2024-05-23,122495.60338895819
2024-05-24,122495.60338895819
2024-05-27,122495.60338895819
2024-05-28,122495.60338895819
2024-05-29,122495.60338895819
2024-05-30,122495.60338895819
2024-05-31,122495.60338895819
2024-06-03,122495.60338895819
2024-06-04,122495.60338895819
2024-06-05,122495.60338895819
2024-06-06,122495.60338895819
2024-06-07,122495.60338895819
2024-06-10,122495.60338895819
2024-06-11,122495.60338895819
2024-06-12,122495.60338895819
2024-06-13,122495.60338895819
2024-06-14,122495.60338895819
2024-06-17,122495.60338895819
2024-06-18,122495.60338895819
2024-06-19,122495.60338895819
2024-06-20,122495.60338895819
2024-06-21,122495.60338895819
2024-06-24,122495.60338895819
2024-06-25,122495.60338895819
2024-06-26,122495.60338895819
2024-06-27,122495.60338895819
2024-06-28,122495.60338895819
2024-07-01,122495.60338895819
2024-07-02,122495.60338895819
2024-07-03,122495.60338895819
2024-07-04,122495.60338895819
2024-07-05,122495.60338895819
2024-07-08,122495.60338895819
2024-07-09,122495.60338895819
2024-07-10,122495.60338895819
2024-07-11,122495.60338895819
2024-07-12,122495.60338895819
2024-07-15,122495.60338895819
2024-07-16,122495.60338895819
2024-07-17,122495.60338895819
2024-07-18,122495.60338895819
2024-07-19,122495.60338895819
2024-07-22,122495.60338895819
2024-07-23,122495.60338895819
2024-07-24,122495.60338895819
2024-07-25,122495.60338895819
2024-07-26,122495.60338895819
2024-07-29,122495.60338895819
2024-07-30,122495.60338895819
2024-07-31,122495.60338895819
2024-08-01,122495.60338895819
2024-08-02,122495.60338895819
2024-08-05,122495.60338895819
2024-08-06,122495.60338895819
2024-08-07,122495.60338895819
2024-08-08,122495.60338895819
2024-08-09,122495.60338895819
2024-08-12,122495.60338895819
2024-08-13,122495.60338895819
2024-08-14,122495.60338895819
2024-08-15,122495.60338895819
2024-08-16,122495.60338895819
2024-08-19,122495.60338895819
2024-08-20,122495.60338895819
2024-08-21,122495.60338895819
2024-08-22,122495.60338895819
2024-08-23,122495.60338895819
2024-08-26,122495.60338895819
2024-08-27,122495.60338895819
2024-08-28,122495.60338895819
2024-08-29,122495.60338895819
2024-08-30,122495.60338895819
2024-09-02,122495.60338895819
2024-09-03,122495.60338895819
2024-09-04,122495.60338895819
2024-09-05,122495.60338895819
2024-09-06,122495.60338895819
2024-09-09,122495.60338895819
2024-09-10,122495.60338895819
2024-09-11,122495.60338895819
2024-09-12,122495.60338895819
2024-09-13,122495.60338895819
2024-09-16,122495.60338895819
2024-09-17,122495.60338895819
2024-09-18,122495.60338895819
2024-09-19,122495.60338895819
2024-09-20,122495.60338895819
2024-09-23,122495.60338895819
2024-09-24,122495.60338895819
2024-09-25,122495.60338895819
2024-09-26,122495.60338895819
2024-09-27,122495.60338895819
2024-09-30,122495.60338895819
2024-10-01,122495.60338895819
2024-10-02,122495.60338895819
2024-10-03,122495.60338895819
2024-10-04,122495.60338895819
2024-10-07,122495.60338895819
2024-10-08,122495.60338895819
2024-10-09,122495.60338895819
2024-10-10,122495.60338895819
2024-10-11,122495.60338895819
2024-10-14,122495.60338895819
2024-10-15,122495.60338895819
2024-10-16,122495.60338895819
2024-10-17,122495.60338895819
2024-10-18,122495.60338895819
2024-10-21,122495.60338895819
2024-10-22,122495.60338895819
2024-10-23,122495.60338895819
2024-10-24,122495.60338895819
2024-10-25,122495.60338895819
2024-10-28,122495.60338895819
2024-10-29,122495.60338895819
2024-10-30,122495.60338895819
2024-10-31,122495.60338895819
2024-11-01,122495.60338895819
2024-11-04,122495.60338895819
2024-11-05,122495.60338895819
2024-11-06,122495.60338895819
2024-11-07,122495.60338895819
2024-11-08,122495.60338895819
2024-11-11,122495.60338895819
2024-11-12,122495.60338895819
2024-11-13,122495.60338895819
2024-11-14,122495.60338895819
2024-11-15,122495.60338895819
2024-11-18,122495.60338895819
2024-11-19,122495.60338895819
2024-11-20,122495.60338895819
2024-11-21,122495.60338895819
2024-11-22,122495.60338895819
2024-11-25,122495.60338895819
2024-11-26,122495.60338895819
2024-11-27,122495.60338895819
2024-11-28,122495.60338895819
2024-11-29,122495.60338895819
2024-12-02,122495.60338895819
2024-12-03,122495.60338895819
2024-12-04,122495.60338895819
2024-12-05,122495.60338895819
2024-12-06,122495.60338895819
2024-12-09,122495.60338895819
2024-12-10,122495.60338895819
2024-12-11,122495.60338895819
2024-12-12,122495.60338895819
2024-12-13,122495.60338895819
2024-12-16,122495.60338895819
2024-12-17,122495.60338895819
2024-12-18,122495.60338895819
2024-12-19,122495.60338895819
2024-12-20,122495.60338895819
2024-12-23,122495.60338895819
2024-12-24,122495.60338895819
2024-12-25,122495.60338895819
2024-12-26,122495.60338895819
2024-12-27,122495.60338895819
2024-12-30,122495.60338895819
2024-12-31,122495.60338895819
2025-01-01,122495.60338895819
2025-01-02,122495.60338895819
2025-01-03,122495.60338895819
2025-01-06,122495.60338895819
2025-01-07,122495.60338895819
2025-01-08,122495.60338895819
2025-01-09,122495.60338895819
2025-01-10,122495.60338895819
2025-01-13,122495.60338895819
2025-01-14,122495.60338895819
2025-01-15,122495.60338895819
2025-01-16,122495.60338895819
2025-01-17,122495.60338895819
2025-01-20,122495.60338895819
2025-01-21,122495.60338895819
2025-01-22,122495.60338895819
2025-01-23,122495.60338895819
2025-01-24,122495.60338895819
2025-01-27,122495.60338895819
2025-01-28,122495.60338895819
2025-01-29,122495.60338895819
2025-01-30,122495.60338895819
2025-01-31,122495.60338895819
2025-02-03,122495.60338895819
2025-02-04,122495.60338895819
2025-02-05,122495.60338895819
2025-02-06,122495.60338895819
2025-02-07,122495.60338895819
2025-02-10,122495.60338895819
2025-02-11,122495.60338895819
2025-02-12,122495.60338895819
2025-02-13,122495.60338895819
2025-02-14,122495.60338895819
2025-02-17,122495.60338895819
2025-02-18,122495.60338895819
2025-02-19,122495.60338895819
2025-02-20,122495.60338895819
2025-02-21,122495.60338895819
2025-02-24,122495.60338895819
2025-02-25,122495.60338895819
2025-02-26,122495.60338895819
2025-02-27,122495.60338895819
2025-02-28,122495.60338895819
2025-03-03,122495.60338895819
2025-03-04,122495.60338895819
2025-03-05,122495.60338895819
2025-03-06,122495.60338895819
2025-03-07,122495.60338895819
2025-03-10,122495.60338895819
2025-03-11,122495.60338895819
2025-03-12,122495.60338895819
2025-03-13,122495.60338895819
2025-03-14,122495.60338895819
2025-03-17,122495.60338895819
2025-03-18,122495.60338895819
2025-03-19,122495.60338895819
2025-03-20,122495.60338895819
2025-03-21,122495.60338895819
2025-03-24,122495.60338895819
2025-03-25,122495.60338895819
2025-03-26,122495.60338895819
2025-03-27,122495.60338895819
2025-03-28,122495.60338895819
2025-03-31,122495.60338895819
2025-04-01,122495.60338895819
2025-04-02,122495.60338895819
2025-04-03,122495.60338895819
2025-04-04,122485.04338895819
2025-04-07,115033.0433889582
2025-04-08,117157.04338895818
2025-04-09,128065.04338895819
2025-04-10,139969.04338895823
2025-04-11,139941.99633845824
2025-04-14,139941.99633845824
2025-04-15,139941.99633845824
2025-04-16,139941.99633845824
2025-04-17,139941.99633845824
2025-04-18,139941.99633845824
2025-04-21,139941.99633845824
2025-04-22,139941.99633845824
2025-04-23,139941.99633845824
2025-04-24,139941.99633845824
2025-04-25,139941.99633845824
2025-04-28,139941.99633845824
2025-04-29,139941.99633845824
2025-04-30,139941.99633845824
2025-05-01,139941.99633845824
2025-05-02,139941.99633845824
2025-05-05,139941.99633845824
2025-05-06,139941.99633845824
2025-05-07,139941.99633845824
2025-05-08,139941.99633845824
2025-05-09,139919.25929495823
2025-05-12,139919.25929495823
2025-05-13,139919.25929495823
2025-05-14,139919.25929495823
2025-05-15,139919.25929495823
2025-05-16,139917.69679670825
2025-05-19,139917.69679670825
2025-05-20,139917.69679670825
2025-05-21,139917.69679670825
2025-05-22,139917.69679670825
2025-05-23,139916.13429845826
2025-05-26,139916.13429845826
2025-05-27,139916.13429845826
2025-05-28,139916.13429845826
2025-05-29,139916.13429845826
2025-05-30,139916.13429845826
2025-06-02,139916.13429845826
2025-06-03,139916.13429845826
2025-06-04,139916.13429845826
2025-06-05,139916.13429845826
2025-06-06,139916.13429845826
2025-06-09,139916.13429845826
2025-06-10,139916.13429845826
2025-06-11,139916.13429845826
2025-06-12,139916.13429845826
2025-06-13,139855.03522895827
2025-06-16,139855.03522895827
2025-06-17,139855.03522895827
2025-06-18,139855.03522895827
2025-06-19,139855.03522895827
2025-06-20,139855.03522895827
2025-06-23,139855.03522895827
2025-06-24,139855.03522895827
2025-06-25,139855.03522895827
2025-06-26,139855.03522895827
2025-06-27,139855.03522895827
2025-06-30,139855.03522895827
2025-07-01,139855.03522895827
2025-07-02,139855.03522895827
2025-07-03,139855.03522895827
2025-07-04,139801.36114895827
2025-07-07,139801.36114895827
2025-07-08,139741.36114895827
2025-07-09,140270.11114895827
2025-07-10,140525.11114895827
2025-07-11,140525.11114895827
2025-07-14,140690.11114895827
2025-07-15,140285.11114895827
2025-07-16,140573.86114895827
2025-07-17,141132.61114895827
2025-07-18,141131.96114895827
2025-07-21,141331.96114895827
2025-07-22,141371.96114895827
2025-07-23,142361.96114895827
2025-07-24,142466.96114895827
2025-07-25,142466.96114895827
2025-07-28,142421.96114895827
2025-07-29,142086.96114895827
2025-07-30,141891.96114895827
2025-07-31,141451.96114895827
2025-08-01,141439.98615945826
2025-08-04,141439.98615945826
2025-08-05,141439.98615945826
2025-08-06,141439.98615945826
2025-08-07,141439.98615945826
2025-08-08,141438.42366120828
2025-08-11,141438.42366120828
2025-08-12,141438.42366120828
2025-08-13,141438.42366120828
2025-08-14,141438.42366120828
2025-08-15,141436.8611629583
2025-08-18,141436.8611629583
2025-08-19,141436.8611629583
2025-08-20,141436.8611629583
2025-08-21,141436.8611629583
2025-08-22,141436.8611629583
2025-08-25,141436.8611629583
2025-08-26,141436.8611629583
2025-08-27,141436.8611629583
2025-08-28,141436.8611629583
2025-08-29,141424.88617345828
2025-09-01,141424.88617345828
2025-09-02,140479.88617345828
2025-09-03,141114.88617345828
2025-09-04,142184.88617345828
2025-09-05,142184.88617345828
2025-09-08,142509.88617345828
2025-09-09,142824.88617345828
2025-09-10,143184.88617345828
2025-09-11,144239.88617345828
2025-09-12,144229.36093487559
2025-09-15,144229.36093487559
2025-09-16,144229.36093487559
2025-09-17,144229.36093487559
2025-09-18,144229.36093487559
