start,end,days,sign,bin,trade_return_pp
2010-06-10,2010-08-06,57,1,1,4.589832646173389
2010-06-11,2010-08-11,61,1,1,4.7038001162767396
2010-06-15,2010-08-06,52,1,1,4.573672082619312
2010-06-17,2010-08-11,55,1,1,4.510748781044724
2010-06-22,2010-08-11,50,1,1,4.349911284527997
2010-06-25,2010-08-11,47,1,1,4.110605935169532
2010-06-28,2010-08-24,57,1,1,4.174967316822784
2010-07-07,2010-08-24,48,1,1,3.7946780371205002
2010-07-09,2010-08-11,33,1,1,3.6622223059745753
2010-07-13,2010-08-11,29,1,1,3.587216320085242
2010-07-14,2010-08-16,33,1,1,3.646127552723795
2010-07-15,2010-08-31,47,1,1,3.6859958049616703
2010-07-20,2010-09-27,69,1,1,3.519178756629587
2010-07-23,2010-08-16,24,1,1,3.4567810293088033
2010-07-28,2010-08-24,27,1,1,3.414847898245205
2010-07-30,2010-10-05,67,1,1,3.513450967959436
2010-08-03,2010-10-06,64,1,1,3.55206024239317
2010-08-06,2010-10-11,66,1,1,3.5941051785698925
2010-08-10,2010-11-04,86,1,1,3.5175455663355923
2010-08-11,2010-12-07,118,1,0,-1.8030855824589154
2010-08-16,2010-09-10,25,1,0,-1.7867895536008431
2010-08-17,2010-12-07,112,1,0,-1.8052056152732978
2010-08-24,2010-09-09,16,1,0,-1.7876077807084199
2010-08-25,2010-12-07,104,1,0,-1.7953996243919674
2010-08-27,2010-12-07,102,1,0,-1.95625564575372
2010-08-30,2010-12-07,99,1,0,-2.0829580754220998
2010-09-01,2010-12-07,97,1,0,-2.1340401110169975
2010-09-03,2010-12-08,96,1,0,-2.093652560449099
2010-09-09,2010-12-10,92,1,0,-2.145018831967383
2010-09-14,2010-12-07,84,1,0,-2.1005655232994473
2010-09-16,2010-12-08,83,1,0,-2.023104088943779
2010-09-20,2010-12-07,78,1,0,-1.9473265966428657
2010-09-21,2010-12-07,77,1,0,-2.086446280231785
2010-09-27,2010-12-01,65,1,0,-2.024758125071472
2010-10-04,2010-11-18,45,1,0,-1.8737160898160383
2010-10-06,2010-10-27,21,1,0,-1.8317250888302103
2010-10-14,2010-11-15,32,1,0,-1.6867877092086654
2010-10-15,2010-11-18,34,1,0,-1.6900044784380146
2010-10-18,2010-11-15,28,1,0,-1.7486682447747253
2010-10-22,2010-11-15,24,1,0,-1.6334262922858815
2010-10-26,2010-12-01,36,1,0,-1.6743510155366315
2010-10-27,2010-12-02,36,1,0,-1.6921225597063356
2010-10-28,2010-12-01,34,1,0,-1.7459768416888481
2010-11-01,2010-11-18,17,1,0,-1.6991932286372475
2010-11-04,2010-11-15,11,1,0,-1.900082648601895
2010-11-09,2010-11-18,9,1,0,-1.9299558162945047
2010-11-11,2010-11-18,7,1,0,-1.922168669419053
2010-11-12,2010-12-01,19,1,0,-1.936298940378629
2010-11-15,2010-12-07,22,1,0,-2.1588014544385117
2010-11-18,2010-12-07,19,1,0,-2.0487468362795926
2010-11-22,2010-12-07,15,1,0,-2.0140123257435616
2010-11-24,2010-12-08,14,1,0,-2.1788713701232822
2010-12-01,2010-12-10,9,1,0,-2.3333761932036796
2010-12-06,2010-12-08,2,1,0,-2.2804598357731902
2010-12-07,2011-02-08,63,1,0,-2.8184387893736407
2010-12-10,2011-05-27,168,1,1,4.90625
2010-12-14,2011-03-16,92,-1,0,-2.8724360848707824
2010-12-17,2011-05-05,139,-1,0,-2.8461618469875214
2010-12-23,2011-03-16,83,-1,0,-2.6095379110595576
2010-12-28,2011-03-16,78,-1,0,-2.675546320193724
2010-12-29,2011-05-05,127,-1,0,-2.826464568312695
2011-01-05,2011-03-16,70,-1,0,-2.713727998670044
2011-01-07,2011-05-06,119,-1,0,-2.736993326479088
2011-01-20,2011-03-16,55,-1,0,-2.5097670664519263
2011-01-25,2011-05-06,101,-1,0,-2.420959369329403
2011-01-26,2011-05-03,97,-1,0,-2.4349794387317996
2011-01-28,2011-05-06,98,-1,0,-2.382014730618722
2011-02-01,2011-05-03,91,-1,0,-2.3278603999194916
2011-02-03,2011-03-16,41,-1,0,-2.276021852370004
2011-02-04,2011-03-11,35,-1,0,-2.3477823603014176
2011-02-08,2011-02-28,20,-1,0,-2.2995426072888066
2011-02-09,2011-03-10,29,-1,0,-2.303374186405624
2011-02-17,2011-03-14,25,-1,0,-2.067300590069213
2011-02-28,2011-03-16,16,-1,0,-1.848829112340639
2011-03-03,2011-03-14,11,-1,0,-1.9222537446803796
2011-03-04,2011-03-16,12,-1,0,-2.004573345749877
2011-03-09,2011-03-16,7,-1,0,-1.940717483451635
2011-03-10,2011-05-04,55,-1,0,-1.9933822878580276
2011-03-14,2011-05-06,53,-1,0,-1.9465657793548512
2011-03-16,2011-05-26,71,-1,0,-2.0236761681042776
2011-03-18,2011-05-16,59,-1,0,-1.9545320726714295
2011-03-22,2011-05-05,44,-1,0,-1.909337148521418
2011-03-24,2011-05-03,40,-1,0,-1.8629399761649108
2011-03-29,2011-04-26,28,-1,0,-1.7701083110761673
2011-04-04,2011-04-28,24,-1,0,-1.6431608701543874
2011-04-05,2011-04-26,21,-1,0,-1.6520401252530756
2011-04-12,2011-04-28,16,-1,0,-1.5989344495467914
2011-04-15,2011-05-03,18,-1,0,-1.6060447977934764
2011-04-19,2011-05-05,16,-1,0,-1.5613745076050263
2011-04-26,2011-05-06,10,-1,0,-1.5075169243599678
2011-04-28,2011-06-01,34,1,1,3.0491371354543193
2011-05-03,2011-06-01,29,1,1,2.8690590888055585
2011-05-05,2011-06-08,34,1,1,2.8502438031139805
2011-05-09,2011-06-16,38,1,1,2.754955396701307
2011-05-10,2011-06-08,29,1,1,2.767722940599903
2011-05-13,2011-06-16,34,1,1,2.7227214470901093
2011-05-17,2011-06-23,37,1,1,2.6444137158916954
2011-05-18,2011-06-16,29,1,1,2.6779474800220258
2011-05-23,2011-06-16,24,1,1,2.530639847049126
2011-05-26,2011-07-29,64,1,1,2.590083213197698
2011-06-01,2011-08-01,61,1,1,2.7931376569842654
2011-06-03,2011-08-01,59,1,1,2.7952567357408076
2011-06-08,2011-06-30,22,1,0,-1.357880376785511
2011-06-09,2011-08-01,53,1,1,2.768324384371314
2011-06-14,2011-07-29,45,1,1,2.992223386844679
2011-06-15,2011-08-04,50,1,1,3.575451825565719
2011-06-16,2011-06-30,14,1,0,-1.7889727652408638
2011-06-21,2011-08-03,43,1,1,3.3549582947066368
2011-06-23,2011-06-30,7,1,0,-1.708182674196237
2011-06-28,2011-08-04,37,1,1,3.807152062591646
2011-06-29,2011-08-02,34,1,1,3.810573150631153
2011-06-30,2011-08-02,33,1,1,3.8269080991703315
2011-07-07,2011-08-02,26,1,1,3.746986871472873
2011-07-08,2011-08-08,31,1,1,4.282279192701075
2011-07-11,2011-08-09,29,1,1,4.428944635015044
2011-07-21,2011-08-04,14,1,1,3.917436454129972
2011-07-26,2011-08-08,13,1,1,3.757929653571768
2011-07-29,2011-08-09,11,1,1,4.13393340413688
2011-08-02,2011-09-02,31,1,1,4.261439668918176
2011-08-04,2011-09-22,49,1,1,4.395796960367493
2011-08-05,2011-09-09,35,1,1,4.6112808004867025
2011-08-08,2012-01-23,168,1,1,3.078125
2011-08-09,2012-01-24,168,1,1,1.9375
2011-08-11,2012-01-26,168,1,1,3.890625
2011-08-16,2012-01-31,168,1,1,3.84375
2011-08-18,2012-02-02,168,1,1,3.0625
2011-08-24,2012-02-08,168,1,1,3.1875
2011-08-26,2012-02-10,168,1,1,2.78125
2011-08-30,2012-02-14,168,1,1,2.8125
2011-09-02,2011-10-10,38,1,0,-2.3792418510083757
2011-09-09,2011-10-10,31,1,0,-2.2981229372732135
2011-09-13,2011-10-10,27,1,0,-2.228328796609959
2011-09-15,2012-03-01,168,1,1,2.03125
2011-09-19,2011-10-10,21,1,0,-2.2468318080332397
2011-09-22,2011-10-07,15,1,0,-2.2787650143197973
2011-09-23,2011-10-10,17,1,0,-2.3283927376977256
2011-09-26,2011-10-10,14,1,0,-2.3372723640849675
2011-09-27,2012-03-13,168,1,1,1.546875
2011-10-03,2011-10-10,7,1,0,-2.3123854529510384
2011-10-05,2011-10-10,5,1,0,-2.3229410428216144
2011-10-06,2012-03-22,168,1,1,0.203125
2011-10-07,2012-03-23,168,1,1,1.140625
2011-10-10,2012-01-30,112,1,1,5.114535565498995
2011-10-11,2012-03-27,168,1,1,2.34375
2011-10-17,2012-04-02,168,1,1,1.96875
2011-10-25,2012-04-10,168,1,1,3.453125
2011-10-27,2012-01-13,78,1,1,4.892382738893912
2011-10-28,2012-04-13,168,1,1,4.421875
2011-10-31,2012-04-16,168,1,1,3.609375
2011-11-01,2012-04-17,168,1,1,2.15625
2011-11-09,2012-04-25,168,1,1,1.859375
2011-11-11,2012-04-27,168,1,1,3.3671875
2011-11-14,2012-04-30,168,1,1,2.8125
2011-11-23,2012-03-19,117,1,0,-2.193067102351272
2011-11-30,2012-05-14,166,1,1,4.140880768307908
2011-12-02,2012-05-17,167,1,1,4.062465520463086
2011-12-07,2012-05-17,162,1,1,3.957855315364335
2011-12-09,2012-05-17,160,1,1,3.942354895790756
2011-12-13,2012-03-19,97,1,0,-1.9152378119139488
2011-12-16,2012-03-14,89,1,0,-1.8421835848050825
2011-12-20,2012-03-19,90,1,0,-1.8646240706944357
2011-12-23,2012-05-14,143,1,1,3.6296027571150793
2011-12-28,2012-03-19,82,1,0,-1.8994617256231172
2012-01-06,2012-03-16,70,1,0,-1.7094052810001816
2012-01-11,2012-03-14,63,1,0,-1.6482319341401437
2012-01-13,2012-03-14,61,1,0,-1.6616028973537031
2012-01-19,2012-03-16,57,1,0,-1.6797770357147197
2012-01-20,2012-03-19,59,1,0,-1.683357759131672
2012-01-25,2012-03-14,49,1,0,-1.690228910344852
2012-01-26,2012-03-14,48,1,0,-1.7536142373387793
2012-01-30,2012-03-14,44,1,0,-1.7069202379698458
2012-02-03,2012-03-14,40,1,0,-1.747323585449949
2012-02-07,2012-03-14,36,1,0,-1.748701972985498
2012-02-10,2012-03-14,33,1,0,-1.7308745250244173
2012-02-15,2012-03-14,28,1,0,-1.6573358083187737
2012-02-16,2012-03-14,27,1,0,-1.7004279262758717
2012-02-23,2012-03-14,20,1,0,-1.6205900838928384
2012-02-27,2012-03-14,16,1,0,-1.5885708436943085
2012-02-29,2012-03-14,14,1,0,-1.5595850114952603
2012-03-01,2012-03-14,13,1,0,-1.5662288945670226
2012-03-02,2012-03-14,12,1,0,-1.6073407549949719
2012-03-06,2012-03-14,8,1,0,-1.6147054632835347
2012-03-08,2012-03-14,6,1,0,-1.569250447203957
2012-03-13,2012-03-19,6,1,0,-1.5652319971866677
2012-03-14,2012-05-08,55,1,1,3.9016785912046203
2012-03-19,2012-04-23,35,1,1,3.8229106616646362
2012-03-21,2012-05-04,44,1,1,3.8086701024346943
2012-03-23,2012-05-08,46,1,1,3.6734099637305477
2012-03-27,2012-05-14,48,1,1,3.6169253136988413
2012-04-03,2012-04-06,3,-1,0,-1.8049474937965735
2012-04-04,2012-04-10,6,-1,0,-1.8053258695023469
2012-04-05,2012-04-23,18,-1,0,-1.838007799314161
2012-04-06,2012-06-01,56,1,1,4.069025362084981
2012-04-10,2012-06-01,52,1,1,3.953025812723078
2012-04-16,2012-06-01,46,1,1,3.683057663443139
2012-04-23,2012-06-01,39,1,1,3.3455649200728517
2012-04-27,2012-06-01,35,1,1,3.0980584036997243
2012-05-04,2012-06-01,28,1,1,2.9207198759205744
2012-05-11,2012-07-16,66,1,1,2.6735890848961206
2012-05-14,2012-07-24,71,1,1,2.6774614217821875
2012-05-17,2012-11-01,168,1,1,1.125
2012-05-22,2012-07-16,55,1,1,2.4557707076681194
2012-05-23,2012-11-07,168,1,1,1.84375
2012-05-30,2012-11-14,168,1,1,1.421875
2012-06-01,2012-06-22,21,1,0,-1.5675948349400357
2012-06-04,2012-08-16,73,1,0,-1.6318107122776662
2012-06-06,2012-11-21,168,1,1,1.171875
2012-06-11,2012-11-26,168,1,1,0.84375
2012-06-12,2012-11-27,168,1,1,1.578125
2012-06-13,2012-11-28,168,1,1,1.34375
2012-06-20,2012-12-05,168,1,1,2.171875
2012-06-25,2012-12-10,168,1,1,1.640625
2012-06-28,2012-08-16,49,1,0,-1.4462103366355235
2012-06-29,2012-12-14,168,1,1,1.0
2012-07-02,2012-08-16,45,1,0,-1.5630789964783511
2012-07-06,2012-08-15,40,1,0,-1.5636385549457068
2012-07-16,2012-08-14,29,1,0,-1.3755149038077705
2012-07-19,2012-08-15,27,1,0,-1.329574907117726
2012-07-20,2012-08-08,19,1,0,-1.3537008391647154
2012-07-24,2012-08-03,10,1,0,-1.3059093118071474
2012-07-27,2012-08-15,19,1,0,-1.4667175357421673
2012-07-30,2012-08-15,16,1,0,-1.4821681123175257
2012-08-01,2012-08-15,14,1,0,-1.4796323276870964
2012-08-02,2012-08-15,13,1,0,-1.5018746565142838
2012-08-03,2013-01-18,168,1,0,-0.1875
2012-08-07,2013-01-22,168,1,1,0.265625
2012-08-14,2013-01-29,168,1,0,-0.34375
2012-08-15,2013-01-30,168,1,1,0.1875
2012-08-22,2013-02-06,168,1,0,-0.125
2012-08-27,2013-02-11,168,1,0,-0.546875
2012-08-30,2013-01-28,151,1,0,-1.4021844188257677
2012-08-31,2012-09-14,14,1,0,-1.4612316379266732
2012-09-06,2013-02-21,168,1,0,-0.4375
2012-09-12,2013-02-27,168,1,1,0.75
2012-09-13,2013-02-28,168,1,1,0.4375
2012-09-14,2013-03-01,168,1,1,1.546875
2012-09-19,2013-03-06,168,1,1,0.48436999999997
2012-09-24,2013-03-11,168,1,0,-1.046875
2012-09-26,2012-10-17,21,1,0,-1.4442050335357866
2012-10-05,2013-03-22,168,1,1,0.24999499999997
2012-10-08,2012-10-25,17,1,0,-1.3281403858844512
2012-10-16,2013-02-01,108,1,0,-1.2254623423290407
2012-10-17,2013-04-03,168,1,1,1.984375
2012-10-19,2013-04-05,168,1,1,2.421875
2012-10-25,2013-04-05,162,1,1,2.6952742665953697
2012-10-26,2013-04-12,168,1,1,2.0781299999999874
2012-10-31,2013-02-01,93,1,0,-1.3862176120341394
2012-11-05,2013-01-28,84,1,0,-1.3350321934259488
2012-11-06,2013-04-23,168,1,1,2.03124499999997
2012-11-07,2013-01-04,58,1,0,-1.5383446912603949
2012-11-13,2012-12-18,35,1,0,-1.4153066695109024
2012-11-20,2013-01-03,44,1,0,-1.3032170058927406
2012-11-27,2012-12-18,21,1,0,-1.243541769548993
2012-11-29,2012-12-18,19,1,0,-1.2045760121545959
2012-12-05,2012-12-17,12,1,0,-1.1219439913404563
2012-12-07,2012-12-17,10,1,0,-1.1039896083789562
2012-12-12,2012-12-18,6,1,0,-1.0856709657539214
2012-12-13,2013-01-03,21,1,0,-1.0981257605971184
2012-12-17,2013-01-28,42,1,0,-1.1060320374851342
2012-12-18,2013-04-05,108,1,1,2.303388232188696
2012-12-21,2013-01-28,38,1,0,-1.1215628703844946
2012-12-27,2013-01-03,7,1,0,-1.1421605168256344
2013-01-03,2013-04-04,91,1,1,2.3408562039599596
2013-01-08,2013-04-05,87,1,1,2.2355374158994383
2013-01-10,2013-03-01,50,-1,0,-1.1195884891827912
2013-01-14,2013-03-27,72,-1,0,-1.0818886229932916
2013-01-16,2013-04-03,77,-1,0,-1.0482796371495986
2013-01-17,2013-03-27,69,-1,0,-1.0891870823138556
2013-01-23,2013-04-03,70,-1,0,-1.0578776590767085
2013-01-25,2013-02-26,32,-1,0,-1.2496375285538561
2013-02-01,2013-02-25,24,-1,0,-1.1216753704504248
2013-02-04,2013-02-26,22,-1,0,-1.1435680368221834
2013-02-06,2013-03-01,23,-1,0,-1.167231741769522
2013-02-12,2013-02-26,14,-1,0,-1.0840285200740445
2013-02-13,2013-02-25,12,-1,0,-1.086113801918209
2013-02-14,2013-02-26,12,-1,0,-1.1192373658797161
2013-02-21,2013-03-01,8,-1,0,-1.080822828950815
2013-02-25,2013-04-04,38,-1,0,-1.1599153765111798
2013-03-01,2013-04-05,35,-1,0,-1.0859724633025158
2013-03-06,2013-04-03,28,-1,0,-1.0590445906323553
2013-03-07,2013-03-27,20,-1,0,-1.1194588470418407
2013-03-08,2013-03-19,11,-1,0,-1.179206811678611
2013-03-15,2013-03-27,12,-1,0,-1.1210477351924253
2013-03-18,2013-04-03,16,-1,0,-1.1278455671549463
2013-03-19,2013-04-04,16,-1,0,-1.1453196190162496
2013-03-26,2013-04-04,9,-1,0,-1.0288515482179317
2013-03-27,2013-05-28,62,1,0,-1.0714452484270642
2013-04-02,2013-05-28,56,1,0,-1.030960963420918
2013-04-03,2013-05-22,49,1,0,-1.0733666289823374
2013-04-04,2013-05-14,40,1,0,-1.116975883447025
2013-04-05,2013-05-13,38,1,0,-1.1240010533767966
2013-04-08,2013-05-14,36,1,0,-1.1272599022020373
2013-04-10,2013-05-22,42,1,0,-1.127190157552434
2013-04-12,2013-05-14,32,1,0,-1.1452852397036208
2013-04-26,2013-05-10,14,1,0,-0.9670931525045678
2013-05-01,2013-05-06,5,1,0,-0.9266773009992708
2013-05-03,2013-05-14,11,1,0,-1.1242842291320332
2013-05-10,2013-05-28,18,1,0,-1.1625004465523676
2013-05-14,2013-05-28,14,1,0,-1.1308121167000245
2013-05-16,2013-05-22,6,1,0,-1.2159088284309065
2013-05-17,2013-05-28,11,1,0,-1.3044454770604332
2013-05-22,2013-06-10,19,1,0,-1.3521406469950041
2013-06-05,2013-06-20,15,-1,1,2.307805482647362
2013-06-07,2013-06-21,14,-1,1,2.5604146654758666
2013-06-10,2013-06-24,14,-1,1,2.57022179909529
2013-06-13,2013-06-21,8,-1,1,2.5163737395907835
2013-06-14,2013-06-21,7,-1,1,2.67276878119996
2013-06-18,2013-06-21,3,-1,1,2.595120489887092
2013-06-19,2013-08-22,64,-1,1,3.4702293280502903
2013-06-20,2013-12-05,168,-1,1,0.34375
2013-06-21,2013-10-22,123,-1,0,-1.9409908171722177
2013-06-25,2013-10-03,100,-1,0,-1.8773220769204875
2013-06-27,2013-10-22,117,-1,0,-1.8773531929445189
2013-07-08,2013-07-19,11,-1,0,-1.7644132122454732
2013-07-11,2013-10-22,103,-1,0,-1.8949505698746039
2013-07-16,2013-10-22,98,-1,0,-1.8015838049649813
2013-07-19,2013-09-05,48,-1,1,3.4982483413232024
2013-07-24,2013-10-22,90,-1,0,-1.693395875323881
2013-08-01,2013-09-25,55,-1,0,-1.773620887763919
2013-08-02,2013-10-23,82,-1,0,-2.0362815837591928
2013-08-08,2013-10-29,82,-1,0,-1.8705354773793952
2013-08-13,2013-10-03,51,-1,0,-1.9252222919066295
2013-08-16,2013-09-24,39,-1,0,-1.8587790928693306
2013-08-20,2013-09-24,35,-1,0,-1.864990990264977
2013-08-22,2013-09-18,27,-1,0,-1.8599401968990863
2013-08-23,2013-09-24,32,-1,0,-1.8890339883969702
2013-08-27,2013-10-03,37,-1,0,-1.9040402679329989
2013-08-28,2013-09-25,28,-1,0,-1.9122762123539707
2013-09-04,2013-09-18,14,-1,0,-1.8372745903669696
2013-09-05,2013-09-18,13,-1,0,-1.8933895595961518
2013-09-06,2013-09-18,12,-1,0,-1.9056387572591833
2013-09-12,2013-09-18,6,-1,0,-1.8344621096388358
2013-09-16,2013-09-24,8,-1,0,-1.7864472211990372
2013-09-18,2014-03-03,166,-1,0,-2.1344338023340317
2013-09-24,2014-03-11,168,-1,0,-0.640625
2013-10-02,2014-03-19,168,-1,1,0.1875
2013-10-04,2014-03-21,168,-1,0,-0.140625
2013-10-14,2013-10-22,8,-1,0,-1.566896039026972
2013-10-16,2014-04-02,168,-1,1,0.5625
2013-10-17,2014-04-03,168,-1,1,1.078125
2013-10-22,2014-04-08,168,-1,0,
2013-10-31,2013-12-05,35,1,0,-1.4064922606121664
2013-11-01,2013-12-19,48,1,0,-1.433558755406916
2013-11-05,2013-12-19,44,1,0,-1.4226106016568458
2013-11-06,2013-12-19,43,1,0,-1.4299301347440476
2013-11-08,2013-12-24,46,1,0,-1.6838473570071133
2013-11-13,2013-12-19,36,1,0,-1.728546544099233
2013-11-18,2013-12-19,31,1,0,-1.6390400714271087
2013-11-20,2013-12-24,34,1,0,-1.6377211829043927
2013-11-26,2013-12-06,10,1,0,-1.5312653025814977
2013-11-28,2013-12-19,21,1,0,-1.4819868322266667
2013-12-02,2013-12-24,22,1,0,-1.4816409751353026
2013-12-04,2013-12-24,20,1,0,-1.4868306865957877
2013-12-06,2014-05-14,159,1,1,2.86945703419244
2013-12-10,2013-12-24,14,1,0,-1.447550928564045
2013-12-12,2014-05-14,153,1,1,2.860560392867057
2013-12-19,2014-01-29,41,-1,0,-1.4248093945503109
