index,meta_best,baseline_g1
1989-05-16,107.09669116495388,100.22507332398555
1989-05-17,107.92120441956436,101.02403822489481
1989-05-18,108.41183292097583,101.49946967273054
1989-05-19,110.19107099824579,103.2235831974015
1989-05-22,113.2730507766444,106.20995448080154
1989-05-23,112.24871778080234,105.21739238352184
1989-05-24,111.85293749426948,104.83389488439995
1989-05-25,110.75953079602306,103.77445338247138
1989-05-26,111.18180678190343,104.18360818949827
1989-05-29,111.18180678190343,104.18360818949827
1989-05-30,111.18180678190343,104.18360818949827
1989-05-31,112.24095474929908,105.20984746165567
1989-06-01,112.08302989983507,105.05682838889281
1989-06-02,117.20662165654021,110.02029436413463
1989-06-05,118.96014534377896,111.7190832677876
1989-06-06,118.96014534377896,111.7190832677876
1989-06-07,121.30568809935043,113.99139958031324
1989-06-08,121.46640225099775,114.14709912520284
1989-06-09,125.5423697787489,118.09558313076529
1989-06-12,124.25835416517042,116.85173024123965
1989-06-13,120.89045185718331,113.58962246590436
1989-06-14,123.2272620006542,115.85293709281115
1989-06-15,119.80513888489503,112.538778743866
1989-06-16,118.74580474158046,111.51290983224715
1989-06-19,118.12197765911496,110.90880028644463
1989-06-20,120.05214349436781,112.77793448320264
1989-06-21,118.40015228661436,111.1782112923879
1989-06-22,116.39327014770697,109.23492869444087
1989-06-23,121.0987862826141,113.79080097526226
1989-06-26,122.98024446947906,115.6124663031263
1989-06-27,124.75920741587134,117.33490614669155
1989-06-28,123.09570431684213,115.72429135268303
1989-06-29,125.12709087938619,117.69106103063534
1989-06-30,126.1775375356081,118.7081062368566
1989-07-03,126.54270931746319,119.06166849797968
1989-07-04,126.54270931746319,119.06166849797968
1989-07-05,126.54270931746319,119.06166849797968
1989-07-06,128.30551316815098,120.76841792845636
1989-07-07,130.7356606394088,123.12128850307951
1989-07-10,132.40699924929072,124.7394986396421
1989-07-11,131.97283646500816,124.31913686758863
1989-07-12,132.19852495152793,124.53765034531501
1989-07-13,132.66941939536747,124.99357465035517
1989-07-14,130.72588786313196,123.11189526644499
1989-07-17,129.9822564271484,122.39194493343449
1989-07-18,126.01893949601318,118.55524279613485
1989-07-19,128.89908461740248,121.34326875324976
1989-07-20,132.53626741003154,124.86405204625841
1989-07-21,129.1659268299346,121.60173932797052
1989-07-24,129.88475655540063,122.29751920459906
1989-07-25,132.12194278485327,124.46295934141212
1989-07-26,132.12194278485327,124.46295934141212
1989-07-27,137.73888612071755,129.8993647205865
1989-07-28,140.4783039062445,132.55076520957294
1989-07-31,143.53835550503283,135.5124940776902
1989-08-01,147.16916611386517,139.0266215138542
1989-08-02,144.81757506486352,136.7506555860134
1989-08-03,142.46013464467998,134.46912050488646
1989-08-04,133.70000189803238,125.99317405585796
1989-08-07,133.15319279228893,125.46411597413166
1989-08-08,133.53187702629364,125.83050662891253
1989-08-09,132.54665192583857,124.87726986459387
1989-08-10,132.13922083294943,124.48306886455059
1989-08-11,128.8264016759229,121.27792096077323
1989-08-14,122.10921049296117,114.77972102719067
1989-08-15,123.55393468264624,116.17732584475004
1989-08-16,126.3453534268955,118.87768648012495
1989-08-17,124.67553573168075,117.2623423503937
1989-08-18,125.18784651441521,117.75793904628765
1989-08-21,123.0672891657111,115.70658212116717
1989-08-22,120.4118618598561,113.13785263124751
1989-08-23,121.82447854717964,114.50434033648023
1989-08-24,123.10598373682473,115.7439995697374
1989-08-25,122.91523791000421,115.55948195907355
1989-08-28,120.36416811333356,113.09173898843348
1989-08-29,121.34959527844104,114.04497443556383
1989-08-30,122.37502775726026,115.03690937767624
1989-08-31,121.73343509312882,114.41627511792127
1989-09-01,125.99931625693546,118.54271328453709
1989-09-04,125.99931625693546,118.54271328453709
1989-09-05,125.99931625693546,118.54271328453709
1989-09-06,126.6594337742585,119.18125685545019
1989-09-07,126.19903074742642,118.73590066460685
1989-09-08,127.62953541720475,120.11965144469517
1989-09-11,129.11557043667395,121.55711905446363
1989-09-12,129.37381793843738,121.80692691522275
1989-09-13,126.97781073468866,119.4892445595539
1989-09-14,129.38624753648546,121.81893225852329
1989-09-15,131.58902419320202,123.94968456328277
1989-09-18,130.73219450614982,123.12087008359312
1989-09-19,131.02826286727347,123.40725779634205
1989-09-20,127.41953366811308,119.91658893126251
1989-09-21,123.0986937633968,115.73722458304836
1989-09-22,122.53707132394784,115.19399415959208
1989-09-25,116.11595394031941,108.98344129649158
1989-09-26,118.26362410418665,111.06066354208548
1989-09-27,118.01611174050382,110.82126959892635
1989-09-28,118.53086101670583,111.31913496881327
1989-09-29,117.9935767593551,110.79947368352192
1989-10-02,118.2725433666617,111.06929005459119
1989-10-03,121.67112300752447,114.35636653934517
1989-10-04,123.1155399932232,115.7533969641221
1989-10-05,126.63994751399721,119.16215782507695
1989-10-06,133.24226940503752,125.5476788751892
1989-10-09,137.07776403484172,129.2572229620487
1989-10-10,134.0259517248655,126.30564291916073
1989-10-11,131.26940794965932,123.63965570097193
1989-10-12,133.27668487040154,125.58098549788221
1989-10-13,136.85210591188758,129.03892903840165
1989-10-16,136.07229117089017,128.28473590833522
1989-10-17,135.24678554392716,127.50427418625354
1989-10-18,134.13513113554828,126.42898644980596
1989-10-19,137.0432637319387,129.17493248905654
1989-10-20,135.4985360698882,127.76516834394478
1989-10-23,139.76984384855072,131.72551012267758
1989-10-24,143.801425941026,135.11598705107878
1989-10-25,143.46777687771538,134.82660384358658
1989-10-26,141.00377986094276,132.74287940873938
1989-10-27,138.27433042072127,130.34461699928994
1989-10-30,139.71336056702683,131.56139998058242
1989-10-31,139.32926009169844,131.24411837511283
1989-11-01,141.56652486594146,133.21536385657598
1989-11-02,143.82680038865652,135.25777851353348
1989-11-03,139.0421348058596,130.84604762649798
1989-11-06,135.76169749313377,127.6069710584562
1989-11-07,142.6762441270068,134.40623403853706
1989-11-08,144.77586596467873,136.35430047834248
1989-11-09,141.96607513724297,133.79121334611744
1989-11-10,141.96607513724297,133.79121334611744
1989-11-13,141.648348873923,133.4909308928531
1989-11-14,142.61171302956387,134.42786279927975
1989-11-15,146.18425174018395,137.94884107191646
1989-11-16,146.18425174018395,137.94884107191646
1989-11-17,141.232113693972,133.07578820731396
1989-11-20,141.54982070820975,133.38830512626765
1989-11-21,143.52899907179997,135.3348143444193
1989-11-22,146.5797603847196,138.3342437124636
1989-11-23,146.5797603847196,138.3342437124636
1989-11-24,146.5797603847196,138.3342437124636
1989-11-27,141.75443138171426,133.59625541409628
1989-11-28,141.421559335801,133.269516063267
1989-11-29,139.3611157458914,131.2476033117597
1989-11-30,142.13775371140193,133.97087161935227
1989-12-01,144.28016153899802,136.07203890407712
1989-12-04,144.28016153899802,136.07203890407712
1989-12-05,143.89320382814606,135.69248770243743
1989-12-06,141.50580678032938,133.35162111475918
1989-12-07,138.32195247098178,130.23195671122318
1989-12-08,142.5909753529694,134.41039784240917
1989-12-11,141.8016353506555,133.63765677627347
1989-12-12,141.8016353506555,133.63765677627347
1989-12-13,143.0795332056814,134.88855213253305
1989-12-14,146.57384657187595,138.30758637743853
1989-12-15,145.22803331974475,136.9906700793837
1989-12-18,149.72422803387198,141.3866942094185
1989-12-19,147.4565829430495,139.16966263425695
1989-12-20,147.92040227560585,139.62308136794636
1989-12-21,146.47518866746202,138.2103975475895
1989-12-22,141.27624942113806,133.13429354331103
1989-12-25,141.27624942113806,133.13429354331103
1989-12-26,141.27624942113806,133.13429354331103
1989-12-27,142.22007585789703,134.05559019400553
1989-12-28,146.07983082877686,137.82148522759687
1989-12-29,143.62580566728263,135.42729717518802
1990-01-01,143.62580566728263,135.42729717518802
1990-01-02,143.62580566728263,135.42729717518802
1990-01-03,140.08916996643404,131.9786616415073
1990-01-04,141.1029576058496,132.96705842234852
1990-01-05,140.5736501102802,132.45099260244473
1990-01-08,138.39123350829024,130.32352524358944
1990-01-09,137.83254025221635,129.77894697133823
1990-01-10,137.25212957531824,129.21321582125228
1990-01-11,136.64923948683372,128.62559090309693
1990-01-12,131.2944063778162,123.41092453844036
1990-01-15,123.57847942121376,115.91068086742844
1990-01-16,120.40436633772411,112.82652811482534
1990-01-17,120.85856393943524,113.2678021098195
1990-01-18,111.2455763755163,103.94766736686351
1990-01-19,108.01302603821883,100.81452392950135
1990-01-22,108.30251882628983,101.09509118189179
1990-01-23,106.79421892085333,99.63330040254922
1990-01-24,112.85366105761585,105.50088052643827
1990-01-25,114.86738486826455,107.45084403514818
1990-01-26,118.8583739232104,111.31460306937004
1990-01-29,118.6107656999921,111.0748764912552
1990-01-30,119.89316307319768,112.31641352523955
1990-01-31,115.04564077730879,107.62435184531896
1990-02-01,114.0983144385093,106.70746008992045
1990-02-02,117.64796805293827,110.14246045144999
1990-02-05,119.06392055003603,111.51269002211973
1990-02-06,121.01159361858657,113.39492344668645
1990-02-07,120.7501864105922,113.15138908989147
1990-02-08,117.57265787945373,110.16361952574805
1990-02-09,110.50269337353473,103.31674657492952
1990-02-12,113.42563050247234,106.14694407992201
1990-02-13,111.5893765818734,104.36896314263264
1990-02-14,111.96191182255517,104.72966899079026
1990-02-15,115.17398737964983,107.83944856589476
1990-02-16,114.60467448688777,107.28824981669365
1990-02-19,114.60467448688777,107.28824981669365
1990-02-20,114.60467448688777,107.28824981669365
1990-02-21,114.40139584280774,107.09143954754951
1990-02-22,110.8783797018142,103.68100392718151
1990-02-23,111.07944222220887,103.87563449716399
1990-02-26,107.78975804067925,100.69153476786727
1990-02-27,105.59462357091864,98.56702201984346
1990-02-28,109.7945598050694,102.63105552081737
1990-03-01,112.71011189077598,105.45219196296279
1990-03-02,111.23735526158245,104.02712370821132
1990-03-05,115.22038216791981,107.88069405850753
1990-03-06,113.09999736411336,105.82924843935216
1990-03-07,112.74305333924444,105.48391574629954
1990-03-08,112.1863900943529,104.94536399543088
1990-03-09,115.3783392892906,108.03325714081558
1990-03-12,114.35385158399991,107.11778490489704
1990-03-13,117.95674107478882,110.6053827315371
1990-03-14,114.62256179437543,107.37823366500963
1990-03-15,115.36015432829262,108.0779643787427
1990-03-16,112.21899439658922,105.03805533933841
1990-03-19,112.40055556754412,105.21376050009192
1990-03-20,110.14965058531115,103.0355761207979
1990-03-21,110.90442855487748,103.7659605895759
1990-03-22,110.51068420108656,103.38494039563115
1990-03-23,109.69257812589662,102.59328215050773
1990-03-26,108.84624887857379,101.77432621156375
1990-03-27,109.71977070427718,102.61959310425502
1990-03-28,108.80923745846457,101.73851594712224
1990-03-29,113.07415384507942,105.86503969688614
1990-03-30,115.90820930425623,108.60714341235713
1990-04-02,115.46236335495794,108.17575728900222
1990-04-03,114.50451789755603,107.2805439452467
1990-04-04,109.72737681873213,102.65811884443568
1990-04-05,110.36474230049782,103.27482758064023
1990-04-06,110.36474230049782,103.27482758064023
1990-04-09,112.19745138669799,105.04815249507398
1990-04-10,112.67258266360875,105.50789608784315
1990-04-11,113.9077595307977,106.70308065041883
1990-04-12,114.93546353772315,107.69752351239089
1990-04-13,114.93546353772315,107.69752351239089
1990-04-16,114.93546353772315,107.69752351239089
1990-04-17,119.44801041873801,112.04816526835772
1990-04-18,124.80153159252296,116.87594851918406
1990-04-19,125.04483847883061,117.1130209823712
1990-04-20,128.7648420596501,120.73554971318839
1990-04-23,130.01922667007753,121.95717850094465
1990-04-24,131.06506780294592,122.97572376124326
1990-04-25,131.06506780294592,122.97572376124326
1990-04-26,134.1526930784963,125.98190536555967
1990-04-27,133.86453061726007,125.7013083806727
1990-04-30,132.9680762244745,124.82841136694253
1990-05-01,134.5131176013968,126.33268901316947
1990-05-02,135.15751481675235,126.9601189188589
1990-05-03,132.837415881717,124.70142103194641
1990-05-04,122.20790801043097,114.39056101759459
1990-05-07,123.44926890360037,115.59433541813794
1990-05-08,121.9796353634305,114.16917027814719
1990-05-09,125.47043946439125,117.55310339931793
1990-05-10,122.22810549735534,114.4102046361107
1990-05-11,116.61335963910058,108.9705080251782
1990-05-14,115.59822842734233,107.98712496134
1990-05-15,117.0854464791268,109.4276773223093
1990-05-16,117.70178705891125,110.0246794615134
1990-05-17,118.1836953029928,110.49146375506504
1990-05-18,120.01318356668386,112.26337151744019
1990-05-21,119.84114594641414,112.09674274351809
1990-05-22,116.34543193568531,108.7113653384994
1990-05-23,115.32842851406625,107.72651804517012
1990-05-24,115.67821293825786,108.06523170840583
1990-05-25,118.193848985692,110.50086093279549
1990-05-28,118.193848985692,110.50086093279549
1990-05-29,118.193848985692,110.50086093279549
1990-05-30,116.67936959448078,109.03450081007708
1990-05-31,116.09624439208828,108.46991485929584
1990-06-01,110.12078526586623,102.68697965449473
1990-06-04,109.95673090786968,102.52822579239735
1990-06-05,111.31499837565863,103.84251933322611
1990-06-06,111.13838870605095,103.67162423732496
1990-06-07,110.95447406009562,103.49366124113617
1990-06-08,111.14590039095668,103.67889054873731
1990-06-11,111.7440025109195,104.25761909784134
1990-06-12,111.7440025109195,104.25761909784134
1990-06-13,108.35076717570283,100.97458725605581
1990-06-14,107.10404516404815,99.76841318145362
1990-06-15,110.80782818558141,103.35068089034434
1990-06-18,112.64985321441654,105.13222048551177
1990-06-19,112.86210611721881,105.33750719746652
1990-06-20,114.83534686270968,107.24584523337862
1990-06-21,113.25167855327929,105.71424177108177
1990-06-22,112.78782808649588,105.2656482647734
1990-06-25,116.94837509558246,109.28831760496496
1990-06-26,114.88825107589062,107.29641649997279
1990-06-27,113.26694057601455,105.7288436831008
1990-06-28,110.6900777633665,103.2375208138507
1990-06-29,113.01304332195005,105.48311842024725
1990-07-02,112.53305521050221,105.01910480739367
1990-07-03,114.26561372760582,106.6939109880205
1990-07-04,114.26561372760582,106.6939109880205
1990-07-05,114.26561372760582,106.6939109880205
1990-07-06,109.01625469472035,101.62046373667116
1990-07-09,106.95060359945292,99.62415773625146
1990-07-10,106.0183084042226,98.72317570111717
1990-07-11,107.21749262986,99.8820360392388
1990-07-12,110.8386300051618,103.38089809583701
1990-07-13,112.7766741620619,105.2534660892761
1990-07-16,113.78043697519877,106.22331626261578
1990-07-17,114.30394822118686,106.72914118891863
1990-07-18,110.09849156765759,102.66613087188384
1990-07-19,109.84445075491354,102.42070224326821
1990-07-20,111.93585692363777,104.44110577325212
1990-07-23,111.66458483457515,104.17903923121621
1990-07-24,108.35431763497448,100.9812656741083
1990-07-25,111.0380202069539,103.57352573713494
1990-07-26,111.59099003538562,104.10765995881835
1990-07-27,115.7467201606626,108.12132897888303
1990-07-30,120.99634106472936,113.19077618264832
1990-07-31,119.21426343724156,111.46983204437846
1990-08-01,122.77405670627464,114.90725443229057
1990-08-02,117.23763672744268,109.56164640529083
1990-08-03,115.48104888230336,107.86564540224792
1990-08-06,105.86343293504927,98.58273068591659
1990-08-07,104.31993106700936,97.09298318304826
1990-08-08,104.19898286350148,96.97624773273559
1990-08-09,106.91011542075866,99.5928603497668
1990-08-10,106.41291419629422,99.11298976342759
1990-08-13,106.28385608000013,98.98843034875406
1990-08-14,107.08841238552189,99.76493683045908
1990-08-15,107.78605518908222,100.43825553278958
1990-08-16,104.10916681684176,96.88962884631194
1990-08-17,105.18196839198883,97.9249901354774
1990-08-20,105.18196839198883,97.9249901354774
1990-08-21,105.76296440959712,98.48570857781141
1990-08-22,108.00405295077323,100.6485402002522
1990-08-23,110.56692329000191,103.12187538419364
1990-08-24,111.79302555124634,104.30514215404743
1990-08-27,107.50909268128814,100.17096944577371
1990-08-28,108.41279993964079,100.99760999857001
1990-08-29,105.2078429277044,98.04079827228426
1990-08-30,105.94404083990732,98.72888818816446
1990-08-31,105.7956758665449,98.58532605343684
1990-09-03,105.7956758665449,98.58532605343684
1990-09-04,105.7956758665449,98.58532605343684
1990-09-05,104.36550071383981,97.20148974172913
1990-09-06,103.71298126963313,96.57012824356903
1990-09-07,102.53128370313287,95.42677906250385
1990-09-10,104.0833863485875,96.92844622403899
1990-09-11,103.72500235950129,96.58170130289069
1990-09-12,103.53864568629554,96.40139764399265
1990-09-13,103.15056628899364,96.02592487192933
1990-09-14,105.3385990762718,98.14274853986973
1990-09-17,106.56662337002541,99.33082387968241
1990-09-18,106.35325630816341,99.12439483765405
1990-09-19,105.6872695585184,98.48007026629647
1990-09-20,107.2878411853167,100.02852926857395
1990-09-21,110.3125807453234,102.95456936625094
1990-09-24,112.66697217330682,105.23211110690029
1990-09-25,110.97392859971742,103.59435823585824
1990-09-26,110.47870667284472,103.11532110264623
1990-09-27,106.05444220323146,98.83667126839397
1990-09-28,101.76810269468706,94.69240704043517
1990-10-01,97.42908766221932,90.49814172591965
1990-10-02,96.64640083930482,89.74159762978012
1990-10-03,97.0510174203797,90.13269615752124
1990-10-04,95.78657850799937,88.91051156834722
1990-10-05,94.70358590511192,87.86372972627072
1990-10-08,96.2522294436406,89.36054045536159
1990-10-09,102.38106262412319,95.28231597956696
1990-10-10,104.0605924967282,96.9051487586025
1990-10-11,105.97948885115285,98.7592552549083
1990-10-12,102.32173577922943,95.22530049111626
1990-10-15,101.02104750779391,93.96867897185122
1990-10-16,100.44824812438713,93.41529161436344
1990-10-17,99.26217008829458,92.2694247436074
1990-10-18,97.24263550423883,90.31842332883522
1990-10-19,93.65998806187767,86.8576674633955
1990-10-22,93.85277774243734,87.04389405440386
1990-10-23,94.85362670370748,88.01066643882471
1990-10-24,95.27068698586653,88.41352881179243
1990-10-25,93.32548001584631,86.5345771183005
1990-10-26,93.98268176685835,87.16938539640435
1990-10-29,96.87522211200601,89.96323878179633
1990-10-30,97.10269525063056,90.18295446637923
1990-10-31,94.52935001642587,87.69745464916375
1990-11-01,90.8872264177474,84.17994947526857
1990-11-02,90.8872264177474,84.17994947526857
1990-11-05,94.00499590868716,87.19083186228676
1990-11-06,93.55178055602353,86.75314825062934
1990-11-07,90.5517083663436,83.8560153110708
1990-11-08,90.09461187147565,83.4146088323159
1990-11-09,94.53905029546863,87.70607787085756
1990-11-12,98.3050653801387,91.3423447668741
1990-11-13,99.13997005522408,92.14849482729068
1990-11-14,99.79273155690433,92.77877648943198
1990-11-15,98.8626243619603,91.90318233169793
1990-11-16,101.7327745589323,94.56650829313091
1990-11-19,100.01831844644408,92.98406920061095
1990-11-20,101.44524515669579,94.36502879911086
1990-11-21,104.41156143390096,96.9571648492639
1990-11-22,104.41156143390096,96.9571648492639
1990-11-23,104.41156143390096,96.9571648492639
1990-11-26,105.44080922743109,97.95577523011497
1990-11-27,103.8372981372234,96.39997971542635
1990-11-28,102.41077427665913,95.07732792604268
1990-11-29,100.88254799191083,93.72322077743067
1990-11-30,104.08410565231038,96.71504334302361
1990-12-03,106.45664753409045,98.9221636363053
1990-12-04,107.69879489589114,100.06363697873151
1990-12-05,109.86289822562424,102.1310901672658
1990-12-06,108.2554231815271,100.60862386424505
1990-12-07,116.94221121275987,109.03715645757784
1990-12-10,118.71745231232822,110.7599432779097
1990-12-11,120.78119542119867,112.76256547648033
1990-12-12,121.96812231398155,113.91437774080467
1990-12-13,118.16395174900225,110.22404282816281
1990-12-14,114.79626804269425,106.95838230489403
1990-12-17,116.11834713094669,108.24020383541355
1990-12-18,117.7198758700178,109.79289799084286
1990-12-19,116.77172012855496,108.87361524542945
1990-12-20,113.89475925860482,106.08481567073906
1990-12-21,111.53709454823351,103.79980535634674
1990-12-24,106.60851758825646,99.02595535805033
1990-12-25,106.60851758825646,99.02595535805033
1990-12-26,106.60851758825646,99.02595535805033
1990-12-27,108.10070254615871,100.4709707067057
1990-12-28,106.12011510726589,98.55300472597266
1990-12-31,109.18314458273098,101.5181185808736
1991-01-01,109.18314458273098,101.5181185808736
1991-01-02,109.18314458273098,101.5181185808736
1991-01-03,111.0117814890597,103.28823940492668
1991-01-04,107.33239914664318,99.72724219137699
1991-01-07,102.46268311958234,95.01646540119091
1991-01-08,101.05045389302845,93.68996201922302
1991-01-09,96.98648669381764,89.75844830147437
1991-01-10,100.53024124413183,93.18516134235868
1991-01-11,100.17591509098112,92.84251399646013
1991-01-14,98.34606394385568,91.07303932388349
1991-01-15,98.90362616550293,91.61217394706067
1991-01-16,99.0975529402643,91.79969182757395
1991-01-17,106.0862323754415,98.5504510369779
1991-01-18,106.6897147639179,99.13343671720338
1991-01-21,105.90392186747088,98.37432677066538
1991-01-22,105.25388483527851,97.74636868515614
1991-01-23,106.26271779320695,98.72090614613766
1991-01-24,107.65913302693883,100.06981998713572
1991-01-25,105.50608214410974,97.9900550224242
1991-01-28,106.04968381614918,98.51513496666449
1991-01-29,106.99359305046876,99.42687300677792
1991-01-30,106.01153086754587,98.47827476738593
1991-01-31,106.82222797322716,99.26132679883047
1991-02-01,112.15663131127775,104.41196850246119
1991-02-04,113.28473533548156,105.50125531288397
1991-02-05,114.65310254356935,106.8225272345194
1991-02-06,114.85663959683237,107.01906196741646
1991-02-07,113.58947556675906,105.79550388114312
1991-02-08,116.3783292167135,108.48814500748789
1991-02-11,115.7193921524112,107.85192482353256
1991-02-12,116.17518350111075,108.29199951570638
1991-02-13,115.9374634037309,108.06247528427537
1991-02-14,114.70638862794615,106.87385972158046
1991-02-15,115.72084988181159,107.8533116928881
1991-02-18,115.72084988181159,107.8533116928881
1991-02-19,115.72084988181159,107.8533116928881
1991-02-20,113.30092618945153,105.51698245730759
1991-02-21,111.94537552616626,104.20830323910212
1991-02-22,109.73890119535872,102.07822411599463
1991-02-25,110.85762793305993,103.15817805024862
1991-02-26,106.66179208574871,99.10826928422512
1991-02-27,106.3908333381919,98.84674355973813
1991-02-28,103.62015311506521,96.17265505584199
1991-03-01,97.7497037348477,90.50840635935444
1991-03-04,98.2088721013996,90.95142307560096
1991-03-05,99.87097766275332,92.55500876397697
1991-03-06,98.88460934210046,91.60335790236107
1991-03-07,101.38557296542045,94.01611631351545
1991-03-08,97.87454002179294,90.62906443292982
1991-03-11,101.8606670654909,94.47381739741363
1991-03-12,100.6917668875745,93.34635005714154
1991-03-13,103.52091407319293,96.07502515482322
1991-03-14,103.76253971733149,96.30807319729607
1991-03-15,99.4277244250657,92.12748623740761
1991-03-18,96.93985164038239,89.72823122125659
1991-03-19,92.20752475557781,85.16494199358347
1991-03-20,94.36412324296515,87.24437698730965
1991-03-21,96.5526126289331,89.35450638709395
1991-03-22,96.96254137165892,89.74975977633018
1991-03-25,97.38999689674897,90.16191176507564
1991-03-26,97.61300205709742,90.37693300501553
1991-03-27,100.12563724087187,92.79952170394787
1991-03-28,102.44239945683731,95.03321397739232
1991-03-29,102.44239945683731,95.03321397739232
1991-04-01,102.44239945683731,95.03321397739232
1991-04-02,103.91575373066514,96.45373515046458
1991-04-03,103.14804358239718,95.71355053708221
1991-04-04,106.00828154183533,98.47112861630147
1991-04-05,106.27550657399647,98.72876488143369
1991-04-08,108.21232221526893,100.59605525608046
1991-04-09,105.12549834908577,97.62009992726668
1991-04-10,100.37318956793175,93.03882294897876
1991-04-11,100.87089105593101,93.51860439369007
1991-04-12,106.37561301732931,98.82458052237992
1991-04-15,108.41634705207093,100.79163764254
1991-04-16,108.18156436744277,100.56533016269805
1991-04-17,109.15774871287263,101.50627289707974
1991-04-18,105.24017673370483,97.7302410702356
1991-04-19,102.2273758170293,94.82636372526538
1991-04-22,99.51698865489935,92.21401464909331
1991-04-23,100.86310622580727,93.51142469300837
1991-04-24,103.83169383499484,96.37253727656588
1991-04-25,103.13303782782799,95.69917144599059
1991-04-26,104.09675299661272,96.62799749506921
1991-04-29,103.84535967713843,96.38570477800708
1991-04-30,106.6696079041649,99.10766064123541
1991-05-01,107.72203122424342,100.12196848070194
1991-05-02,110.16335617508122,102.47485232041006
1991-05-03,106.13019700295906,98.58788235822738
1991-05-06,105.35073980362588,97.83668330110227
1991-05-07,105.08158135069672,97.57728310894053
1991-05-08,105.3616748149925,97.84722164669819
1991-05-09,105.95848968055832,98.4102300438295
1991-05-10,98.75592920610919,91.69995962650856
1991-05-13,101.61864684084603,94.48968799360782
1991-05-14,98.33560178948464,91.29198454845087
1991-05-15,98.76361098598363,91.70880401842214
1991-05-16,99.43260749142458,92.36032487549437
1991-05-17,101.94857433824876,94.81008155979941
1991-05-20,100.77727522888948,93.66958830940737
1991-05-21,103.83898452668925,96.64960758988244
1991-05-22,102.88209129163425,95.71819031584133
1991-05-23,100.92196427173224,93.81077406107833
1991-05-24,101.6680348295019,94.53671986100338
1991-05-27,101.6680348295019,94.53671986100338
1991-05-28,101.6680348295019,94.53671986100338
1991-05-29,101.40007757040182,94.27598397607821
1991-05-30,104.66476057527348,97.45150028355955
1991-05-31,101.6800379870793,94.54923415695964
1991-06-03,97.30248099863358,90.29670994827865
1991-06-04,97.54691332598347,90.53412499917799
1991-06-05,95.52440847841814,88.57001155396212
1991-06-06,93.48842668852558,86.59328209681124
1991-06-07,90.21159337242679,83.41331080744428
1991-06-10,90.21159337242679,83.41331080744428
1991-06-11,90.46921105521429,83.66328835547021
1991-06-12,86.81952062480649,80.12343804799767
1991-06-13,85.80890231709533,79.14337194161317
1991-06-14,83.23433122866695,76.64721692964149
1991-06-17,83.7478171682855,77.14501893755958
1991-06-18,84.8125262931543,78.17718009338108
1991-06-19,84.8125262931543,78.17718009338108
1991-06-20,82.52047868025667,75.95545864363254
1991-06-21,84.22979607842723,77.61204059271488
1991-06-24,84.5256353634085,77.89876666176134
1991-06-25,84.5256353634085,77.89876666176134
1991-06-26,84.5256353634085,77.89876666176134
1991-06-27,82.8451443607368,76.28213862176511
1991-06-28,77.47060067444073,71.3466919557536
1991-07-01,78.33725240563649,72.19503011499151
1991-07-02,78.63826914456166,72.48970869785755
1991-07-03,77.38368296640085,71.26164606649006
1991-07-04,77.38368296640085,71.26164606649006
1991-07-05,77.38368296640085,71.26164606649006
1991-07-08,76.38694623226789,70.28609871099718
1991-07-09,77.74707979199624,71.61699183408881
1991-07-10,76.33176984058451,70.2321656407341
1991-07-11,72.16251509314759,66.15892507695042
1991-07-12,68.61346591907707,62.69576367488661
1991-07-15,68.92612826727462,63.000786523968166
1991-07-16,69.57511590618486,63.63390379406102
1991-07-17,71.56168429769771,65.57131381923458
1991-07-18,71.90449600865776,65.9056836690812
1991-07-19,69.77585746354282,63.83001194322384
1991-07-22,69.4168057836957,63.47993682019697
1991-07-23,71.94372687552857,65.94240143836012
1991-07-24,65.7126489375879,59.884685114757595
1991-07-25,63.21358996633437,57.45653426343114
1991-07-26,63.21358996633437,57.45653426343114
1991-07-29,64.06970260704121,58.28823926159801
1991-07-30,63.77186010742773,57.99887496732654
1991-07-31,61.03239101456752,55.33833112585032
1991-08-01,63.0826780997086,57.32883723212267
1991-08-02,55.32719503892884,49.81993956634694
1991-08-05,55.658221166159464,50.140384701482276
1991-08-06,58.454809454315225,52.846985428925784
1991-08-07,58.454809454315225,52.846985428925784
1991-08-08,56.76539423051417,51.21194252528794
1991-08-09,56.76539423051417,51.21194252528794
1991-08-12,57.81792925193172,52.23055506300145
1991-08-13,59.25614158087424,53.62238830237005
1991-08-14,62.90591384302646,57.15347120225396
1991-08-15,61.74328634758881,56.02862176895185
1991-08-16,62.42080843231497,56.684116763133034
1991-08-19,62.42080843231497,56.684116763133034
1991-08-20,63.517488093034856,57.74515078412294
1991-08-21,63.517488093034856,57.74515078412294
1991-08-22,64.50242534016715,58.69809270008999
1991-08-23,60.61020226634943,54.933632465986506
1991-08-26,59.01609804173504,53.39204252742058
1991-08-27,60.083069252249665,54.42382931066818
1991-08-28,63.41561877039141,57.64595665796881
1991-08-29,65.91495465728279,60.0624146350285
1991-08-30,63.44895310732437,57.67841647510912
1991-09-02,63.44895310732437,57.67841647510912
1991-09-03,63.44895310732437,57.67841647510912
1991-09-04,63.116627141588836,57.357151267514105
1991-09-05,62.424695532611274,56.68826054322764
1991-09-06,65.19295338583146,59.36407383108981
1991-09-09,66.7381374697005,60.857685961144185
1991-09-10,66.3832346433864,60.514624106280166
1991-09-11,66.0145352706793,60.15822964937074
1991-09-12,68.97784327646166,63.02237807286131
